ID,Target
0,0.41592917
1,0.5551055
2,0.46635544
3,0.4269512
4,0.4295921
5,0.41525465
6,0.48149207
7,0.36001313
8,0.39639813
9,0.4935961
10,0.41812417
11,0.41662365
12,0.46602774
13,0.4004968
14,0.42230344
15,0.4116107
16,0.51543164
17,0.40135396
18,0.39657912
19,0.4024693
20,0.5588714
21,0.42395517
22,0.40117726
23,0.42269212
24,0.48788366
25,0.39684615
26,0.4012825
27,0.49004507
28,0.479495
29,0.39966074
30,0.5190089
31,0.52037215
32,0.51530033
33,0.41406357
34,0.54364914
35,0.4077714
36,0.5364511
37,0.3766612
38,0.5404354
39,0.48639077
40,0.40885994
41,0.47254795
42,0.36036307
43,0.4011881
44,0.39033386
45,0.3913076
46,0.5587995
47,0.4833195
48,0.40143967
49,0.53386074
50,0.4072641
51,0.4063383
52,0.42211753
53,0.4028593
54,0.39594617
55,0.47140118
56,0.5239789
57,0.4612517
58,0.36222997
59,0.5446864
60,0.49029636
61,0.40168202
62,0.36036307
63,0.4105529
64,0.5241716
65,0.4013048
66,0.53489214
67,0.47782537
68,0.41456068
69,0.41762638
70,0.4102028
71,0.4077777
72,0.39689413
73,0.5357352
74,0.49423963
75,0.5685265
76,0.39645228
77,0.48250195
78,0.5350265
79,0.40955907
80,0.53209984
81,0.3974981
82,0.5569965
83,0.5149261
84,0.3970016
85,0.42509663
86,0.5665348
87,0.4664164
88,0.4837262
89,0.44489345
90,0.5662244
91,0.49051735
92,0.5636248
93,0.4065581
94,0.53056586
95,0.40116128
96,0.49362707
97,0.45727888
98,0.5223544
99,0.4123577
100,0.3604907
101,0.5309433
102,0.40550423
103,0.56407815
104,0.37504372
105,0.40822893
106,0.41383824
107,0.41859797
108,0.40503037
109,0.4885746
110,0.42617047
111,0.4419611
112,0.39568037
113,0.5372287
114,0.40073505
115,0.42204452
116,0.51319134
117,0.40075895
118,0.4019805
119,0.40309826
120,0.41091704
121,0.42135423
122,0.42603114
123,0.36001313
124,0.39343753
125,0.41670817
126,0.50810415
127,0.44199973
128,0.45359173
129,0.54324865
130,0.5603746
131,0.5572788
132,0.40788755
133,0.47652823
134,0.3953256
135,0.5048026
136,0.5178026
137,0.47951236
138,0.4309604
139,0.53959215
140,0.412789
141,0.46197858
142,0.47673675
143,0.42489398
144,0.40204152
145,0.51632094
146,0.40944594
147,0.39435127
148,0.3881284
149,0.55859077
150,0.5332998
151,0.36235762
152,0.4222665
153,0.5420887
154,0.39075336
155,0.46326965
156,0.42251316
157,0.5012371
158,0.4650305
159,0.3954124
160,0.51459974
161,0.4141911
162,0.56361425
163,0.4015901
164,0.3932074
165,0.4006059
166,0.3967583
167,0.47772932
168,0.4653789
169,0.49342728
170,0.53802574
171,0.38828328
172,0.41760945
173,0.5280871
174,0.4547714
175,0.54023015
176,0.40299588
177,0.3967125
178,0.46467006
179,0.40008685
180,0.48575497
181,0.41470933
182,0.44491556
183,0.41386324
184,0.45534343
185,0.39055777
186,0.40601653
187,0.44431737
188,0.40374735
189,0.56016225
190,0.38016137
191,0.48566586
192,0.40181553
193,0.44470134
194,0.40190592
195,0.5508075
196,0.37587667
197,0.4022597
198,0.40966868
199,0.52532953
200,0.50821406
201,0.40221596
202,0.37538257
203,0.450564
204,0.40089718
205,0.41761544
206,0.42191896
207,0.39978462
208,0.40983012
209,0.413272
210,0.4167114
211,0.53886706
212,0.4325351
213,0.5565643
214,0.40227166
215,0.4211409
216,0.39553094
217,0.464946
218,0.39755598
219,0.39729524
220,0.401412
221,0.46027905
222,0.4954974
223,0.53152174
224,0.54135305
225,0.37504372
226,0.39686644
227,0.4100813
228,0.4749928
229,0.4718643
230,0.5565274
231,0.53097814
232,0.39680344
233,0.4015901
234,0.5342702
235,0.43545738
236,0.41077322
237,0.43612292
238,0.464057
239,0.42869002
240,0.41576865
241,0.39681473
242,0.40205094
243,0.5170497
244,0.42930335
245,0.4320135
246,0.40490174
247,0.3954385
248,0.41804537
249,0.41882336
250,0.44840327
251,0.42861152
252,0.4211268
253,0.39713448
254,0.4367941
255,0.43400326
256,0.41711712
257,0.515596
258,0.5483383
259,0.42309275
260,0.40140197
261,0.5325745
262,0.44625622
263,0.5583832
264,0.3975059
265,0.4196526
266,0.57376015
267,0.4024624
268,0.5249427
269,0.42245156
270,0.54109925
271,0.5080326
272,0.43341798
273,0.51446986
274,0.4224891
275,0.402192
276,0.52644897
277,0.3609984
278,0.47331366
279,0.39346698
280,0.43239027
281,0.4652231
282,0.53140086
283,0.36001313
284,0.42137694
285,0.42165926
286,0.40913323
287,0.534859
288,0.5142999
289,0.42177108
290,0.41777128
291,0.4252186
292,0.39589417
293,0.400731
294,0.44093037
295,0.41505122
296,0.39672455
297,0.42344457
298,0.40487242
299,0.5584045
300,0.43582252
301,0.3930394
302,0.42356938
303,0.38781762
304,0.50193465
305,0.41647923
306,0.40756
307,0.40197182
308,0.40614694
309,0.41819027
310,0.3980943
311,0.46714768
312,0.42672506
313,0.47685575
314,0.421902
315,0.46717206
316,0.40852535
317,0.5358733
318,0.40256912
319,0.39368877
320,0.39582133
321,0.5574795
322,0.38016668
323,0.45457962
324,0.5608272
325,0.5475268
326,0.47850892
327,0.50686485
328,0.5403881
329,0.40194604
330,0.5385351
331,0.40716532
332,0.5181949
333,0.40188915
334,0.42067447
335,0.46349433
336,0.4095531
337,0.520109
338,0.42316768
339,0.40660205
340,0.43332514
341,0.39596072
342,0.510051
343,0.53209984
344,0.53277904
345,0.38437808
346,0.55755794
347,0.42672506
348,0.4066198
349,0.50952166
350,0.5319735
351,0.54023015
352,0.42242107
353,0.40181762
354,0.4378355
355,0.39689413
356,0.4077714
357,0.48262805
358,0.53065836
359,0.40038863
360,0.4600711
361,0.5587391
362,0.52285564
363,0.46386698
364,0.5115092
365,0.4007825
366,0.40015832
367,0.43766937
368,0.40219763
369,0.40180126
370,0.5589302
371,0.45288032
372,0.5237857
373,0.4510669
374,0.4718766
375,0.46897888
376,0.55729014
377,0.40869564
378,0.39253363
379,0.42258394
380,0.40184924
381,0.55855167
382,0.5143513
383,0.40188336
384,0.41512138
385,0.41476232
386,0.39669648
387,0.41920453
388,0.39288995
389,0.41021627
390,0.40121767
391,0.49684176
392,0.44166946
393,0.4208678
394,0.39956817
395,0.44189155
396,0.562689
397,0.48732507
398,0.50797147
399,0.42204317
400,0.57030237
401,0.42857298
402,0.40116128
403,0.39686644
404,0.40101328
405,0.42231914
406,0.38016137
407,0.43400404
408,0.39806655
409,0.40085223
410,0.40058127
411,0.42621377
412,0.4698033
413,0.4531483
414,0.42183405
415,0.5692916
416,0.46552432
417,0.40058127
418,0.4956172
419,0.5299034
420,0.47302505
421,0.5314918
422,0.5415935
423,0.39697602
424,0.50424916
425,0.4018066
426,0.47685575
427,0.42463824
428,0.43129244
429,0.41350418
430,0.55817294
431,0.41735297
432,0.4083495
433,0.37616712
434,0.41285202
435,0.48287365
436,0.56676507
437,0.39649433
438,0.5250526
439,0.4005542
440,0.52694887
441,0.4029527
442,0.4314038
443,0.40214136
444,0.42282367
445,0.53072524
446,0.39698204
447,0.4932142
448,0.43030202
449,0.46808854
450,0.40065643
451,0.3797451
452,0.42892465
453,0.40062878
454,0.38683075
455,0.39652318
456,0.4849679
457,0.40629497
458,0.56676507
459,0.39675114
460,0.5312506
461,0.5575945
462,0.5055766
463,0.5194657
464,0.54238385
465,0.3809446
466,0.455458
467,0.3962016
468,0.49495617
469,0.53209984
470,0.41118813
471,0.45519528
472,0.41335976
473,0.55869496
474,0.54251945
475,0.43010122
476,0.5185823
477,0.5643348
478,0.43495837
479,0.3973392
480,0.44884893
481,0.520041
482,0.41257197
483,0.4213712
484,0.39748418
485,0.40121767
486,0.39283577
487,0.47804573
488,0.43068892
489,0.5636248
490,0.416449
