ID,Target
ID_AAcismbB,0.12771901
ID_AAeBMsji,0.22633635
ID_AAjFMjzy,0.64309525
ID_AAmMOEEC,0.41217473
ID_ABguzDxp,0.2918154
ID_ABomWihE,0.2729011
ID_ACDBDjVC,0.26808065
ID_AEnEBaEk,0.45037505
ID_AFDiXCWE,0.12586257
ID_AFFdlZrY,0.24020755
ID_AFFhrAEa,0.49431437
ID_AFTYARrX,0.28886935
ID_AFxizGWn,0.27818984
ID_AGXURqVa,0.4340912
ID_AGcfrBss,0.22586259
ID_AGhyJnjs,0.28980085
ID_AHHszlce,0.26133204
ID_AHfEgdxI,0.5649161
ID_AHxMZjLk,0.23894079
ID_AIRMTzvW,0.23632982
ID_AIhXjNzB,0.2475503
ID_AInNJcPZ,0.6681041
ID_AJeUKOax,0.29435697
ID_AJtmZTPv,0.24245113
ID_AJvMJUgh,0.29853362
ID_AKDNaIeF,0.43943685
ID_AKtFUCOh,0.21945885
ID_ALMWkcWZ,0.25314888
ID_ALsuDzjy,0.4448291
ID_AMDeLpAe,0.41885012
ID_AMFLUESH,0.2340356
ID_AMPzBaLI,0.5788275
ID_AMQunDcB,0.5554593
ID_AMoeaBNL,0.5462104
ID_AMqLADVZ,0.27484307
ID_ANjdaLZT,0.62075424
ID_ANmZqeaJ,0.25520462
ID_AOSShqiH,0.619471
ID_AOtbKdTz,0.18477935
ID_APPZTAvk,0.60468465
ID_APXZieOd,0.43804345
ID_APYmHMeT,0.23084685
ID_APqxpzOM,0.4498464
ID_AQXRdQFe,0.123918094
ID_AQahPNSl,0.23926155
ID_ASJBnAcz,0.21062826
ID_ASScpzpo,0.2064626
ID_ASYEmqFR,0.6586199
ID_ASYmdsAQ,0.44560805
ID_ASizsGwc,0.23943648
ID_ATGMmtfy,0.59292114
ID_ATfXaLki,0.2350884
ID_ATvhCiLv,0.2437944
ID_AUYDTXht,0.3197136
ID_AUgbYLcu,0.25785545
ID_AUikRRXA,0.23593074
ID_AWFsJxKf,0.41042614
ID_AWMJnaEH,0.5633116
ID_AWUFocya,0.42252854
ID_AWkhcJQd,0.12239994
ID_AXFMbyYb,0.6078736
ID_AXpXAnqG,0.49135658
ID_AYFCJcwy,0.24206
ID_AYbBsLeO,0.1225698
ID_AYhMSkOo,0.22372095
ID_AYozseeP,0.5445912
ID_AZTpltEK,0.22938827
ID_AZeXIEjC,0.5870483
ID_AZlhigno,0.4662392
ID_AaddtiNV,0.2897918
ID_AapjoJOp,0.2525233
ID_AaqhgzQg,0.24472965
ID_AbPvdDjY,0.26377183
ID_AbjgpquZ,0.2307514
ID_AcJsYVfw,0.56979555
ID_AchxBBpV,0.49427643
ID_AdMKbZwG,0.68370765
ID_AdMOWPrw,0.23414455
ID_AdTMVZkN,0.4184819
ID_AddSOaGc,0.607447
ID_AdnsVRpz,0.26584688
ID_AdpiQTym,0.63539344
ID_AekyIxSO,0.23521487
ID_AfJwBDUJ,0.6453554
ID_AfNuECWg,0.54173344
ID_AfVscPmP,0.23982222
ID_AfhrbWzR,0.3049932
ID_AfwryFhH,0.66971207
ID_AgUAucCP,0.38445452
ID_AglMAZoh,0.4851977
ID_AhnGcQio,0.26955527
ID_AjJPPHAL,0.6704415
ID_AjKmTFMY,0.52089596
ID_AjiMKkPT,0.66560423
ID_AkVcUTjP,0.25543013
ID_AkxtjnJa,0.6076598
ID_AlJhLJRt,0.2400448
ID_AlVKVicY,0.4703214
ID_AllHLvcz,0.3885467
ID_AltrReMt,0.5549046
ID_AmQJHfYo,0.28884313
ID_AmpezFVR,0.12815374
ID_AmtsBLns,0.58050627
ID_AnEcIkfL,0.2549018
ID_AnPYWNBM,0.6664752
ID_AngLjjUp,0.16982988
ID_AoGJYJXv,0.25699452
ID_AoUZroQf,0.289538
ID_AoexKjgK,0.2192224
ID_ApKXUhZD,0.25511527
ID_AphFNCOm,0.51234263
ID_AppOiOze,0.3473582
ID_ArNAYuzY,0.37018672
ID_ArqJHIiA,0.2204093
ID_ArqnMNZq,0.6219424
ID_AsTClwPW,0.23760666
ID_AskSIyih,0.29990205
ID_AtsAxWos,0.532687
ID_AuRfiVsE,0.23865028
ID_AvXZLrZz,0.24156667
ID_AvyadwXB,0.25106594
ID_AwHoEELL,0.24453038
ID_AwIqEAPg,0.277665
ID_AwbVNQCH,0.3475426
ID_AwjmYsgR,0.12504001
ID_AxiRuHUW,0.21289687
ID_AxpIjGor,0.27333993
ID_AyBgznlu,0.47371572
ID_AycBTAkj,0.35805446
ID_AytNtCJi,0.36867332
ID_AyugJuAH,0.6433462
ID_AzLBUveg,0.6485447
ID_AzoYzxAX,0.6510538
ID_AzyCgstS,0.23159358
ID_BACWTtes,0.40948892
ID_BAgxLKbX,0.21577698
ID_BCLimyhl,0.5484584
ID_BENSZKZu,0.553661
ID_BFOASLhf,0.4707844
ID_BGGIQkSh,0.32718414
ID_BGtDAbgZ,0.5771845
ID_BHksJRSY,0.29160857
ID_BHqjkqep,0.33181965
ID_BIYJNHpp,0.48012045
ID_BIsVRnTa,0.23778197
ID_BJSkytVT,0.24185407
ID_BJcdZfAP,0.54312015
