ID,Target
ID_AAcismbB,0.15081747
ID_AAeBMsji,0.22944455
ID_AAjFMjzy,0.62964106
ID_AAmMOEEC,0.40431195
ID_ABguzDxp,0.28985682
ID_ABomWihE,0.27329594
ID_ACDBDjVC,0.27072725
ID_AEnEBaEk,0.44361052
ID_AFDiXCWE,0.14243892
ID_AFFdlZrY,0.23838274
ID_AFFhrAEa,0.4954951
ID_AFTYARrX,0.29289225
ID_AFxizGWn,0.27741274
ID_AGXURqVa,0.4380585
ID_AGcfrBss,0.22878441
ID_AGhyJnjs,0.29252273
ID_AHHszlce,0.25553736
ID_AHfEgdxI,0.5547151
ID_AHxMZjLk,0.2418537
ID_AIRMTzvW,0.22837175
ID_AIhXjNzB,0.24614279
ID_AInNJcPZ,0.66388905
ID_AJeUKOax,0.29399404
ID_AJtmZTPv,0.23810461
ID_AJvMJUgh,0.30393395
ID_AKDNaIeF,0.43713856
ID_AKtFUCOh,0.22152388
ID_ALMWkcWZ,0.24707213
ID_ALsuDzjy,0.4448842
ID_AMDeLpAe,0.41495
ID_AMFLUESH,0.23639026
ID_AMPzBaLI,0.57539916
ID_AMQunDcB,0.554286
ID_AMoeaBNL,0.5241987
ID_AMqLADVZ,0.27327782
ID_ANjdaLZT,0.63063693
ID_ANmZqeaJ,0.25682458
ID_AOSShqiH,0.6025567
ID_AOtbKdTz,0.20286244
ID_APPZTAvk,0.591293
ID_APXZieOd,0.43482754
ID_APYmHMeT,0.23168759
ID_APqxpzOM,0.4629667
ID_AQXRdQFe,0.1469793
ID_AQahPNSl,0.2420475
ID_ASJBnAcz,0.21911314
ID_ASScpzpo,0.20286149
ID_ASYEmqFR,0.6797008
ID_ASYmdsAQ,0.4414855
ID_ASizsGwc,0.23995793
ID_ATGMmtfy,0.5856897
ID_ATfXaLki,0.23477057
ID_ATvhCiLv,0.2438701
ID_AUYDTXht,0.31986898
ID_AUgbYLcu,0.25604314
ID_AUikRRXA,0.23420618
ID_AWFsJxKf,0.41188365
ID_AWMJnaEH,0.56941384
ID_AWUFocya,0.42358887
ID_AWkhcJQd,0.14338842
ID_AXFMbyYb,0.5855831
ID_AXpXAnqG,0.49025363
ID_AYFCJcwy,0.24150899
ID_AYbBsLeO,0.1267478
ID_AYhMSkOo,0.22356409
ID_AYozseeP,0.5409781
ID_AZTpltEK,0.22891483
ID_AZeXIEjC,0.57630837
ID_AZlhigno,0.46216866
ID_AaddtiNV,0.29017082
ID_AapjoJOp,0.24656457
ID_AaqhgzQg,0.23801088
ID_AbPvdDjY,0.25637963
ID_AbjgpquZ,0.2310168
ID_AcJsYVfw,0.5824146
ID_AchxBBpV,0.49481112
ID_AdMKbZwG,0.6744139
ID_AdMOWPrw,0.2335144
ID_AdTMVZkN,0.422967
ID_AddSOaGc,0.59072536
ID_AdnsVRpz,0.26061124
ID_AdpiQTym,0.6348794
ID_AekyIxSO,0.23494194
ID_AfJwBDUJ,0.64908594
ID_AfNuECWg,0.5519911
ID_AfVscPmP,0.24155587
ID_AfhrbWzR,0.30555514
ID_AfwryFhH,0.6719452
ID_AgUAucCP,0.38652107
ID_AglMAZoh,0.47884306
ID_AhnGcQio,0.27858904
ID_AjJPPHAL,0.6687545
ID_AjKmTFMY,0.507295
ID_AjiMKkPT,0.6691655
ID_AkVcUTjP,0.2532668
ID_AkxtjnJa,0.59700423
ID_AlJhLJRt,0.23978196
ID_AlVKVicY,0.46960765
ID_AllHLvcz,0.37864402
ID_AltrReMt,0.56053954
ID_AmQJHfYo,0.28885132
ID_AmpezFVR,0.14997748
ID_AmtsBLns,0.5755534
ID_AnEcIkfL,0.25170866
ID_AnPYWNBM,0.654417
ID_AngLjjUp,0.18749703
ID_AoGJYJXv,0.25945884
ID_AoUZroQf,0.28923553
ID_AoexKjgK,0.2259251
ID_ApKXUhZD,0.25046653
ID_AphFNCOm,0.52702767
ID_AppOiOze,0.33628732
ID_ArNAYuzY,0.37154737
ID_ArqJHIiA,0.22070368
ID_ArqnMNZq,0.6159737
ID_AsTClwPW,0.23866121
ID_AskSIyih,0.29873282
ID_AtsAxWos,0.5176493
ID_AuRfiVsE,0.23444627
ID_AvXZLrZz,0.24441054
ID_AvyadwXB,0.2536769
ID_AwHoEELL,0.24161166
ID_AwIqEAPg,0.27552098
ID_AwbVNQCH,0.34097528
ID_AwjmYsgR,0.14477515
ID_AxiRuHUW,0.21834184
ID_AxpIjGor,0.26685062
ID_AyBgznlu,0.48181024
ID_AycBTAkj,0.3604255
ID_AytNtCJi,0.37164253
ID_AyugJuAH,0.63670814
ID_AzLBUveg,0.6492888
ID_AzoYzxAX,0.64683133
ID_AzyCgstS,0.23067372
ID_BACWTtes,0.4003442
ID_BAgxLKbX,0.21741705
ID_BCLimyhl,0.5533711
ID_BENSZKZu,0.55193347
ID_BFOASLhf,0.4651847
ID_BGGIQkSh,0.3201979
ID_BGtDAbgZ,0.58163166
ID_BHksJRSY,0.29194897
ID_BHqjkqep,0.3145358
ID_BIYJNHpp,0.49333802
ID_BIsVRnTa,0.24283944
ID_BJSkytVT,0.24440742
ID_BJcdZfAP,0.5472891
ID_BJuIrHhj,0.2595462
ID_BKEpocAb,0.21905336
ID_BKeVvvIM,0.199441
ID_BKkqXeJu,0.6492934
ID_BKnPHIZU,0.6083068
ID_BLKEoSEj,0.12729172
ID_BLMUOuyN,0.29740614
ID_BLQGrlac,0.60737276
ID_BLWzhZoc,0.20540227
ID_BLfnIdeD,0.39284074
ID_BLyRuqNO,0.30739102
ID_BMnejXQv,0.5161432
ID_BNMVQEeS,0.455133
ID_BNRZTGqH,0.23127893
ID_BNmlTGuI,0.49252364
ID_BOTnxefH,0.2917889
ID_BOWasnlf,0.6654032
ID_BOlqmpzO,0.23939234
ID_BPZFicMO,0.23122026
ID_BPcdusVC,0.2288823
ID_BPckcnJB,0.22455773
ID_BPviWSjp,0.43879822
ID_BQDCDIer,0.4310172
ID_BQQuPSyd,0.44707012
ID_BQUtzjNQ,0.61720574
ID_BQVTAVeq,0.21050586
ID_BQrXEZaN,0.27451614
ID_BRwXItOz,0.5748145
ID_BSFdCBll,0.3522802
ID_BSwtXRdT,0.6322571
ID_BTBuBpdC,0.25337413
ID_BTneEiIB,0.22476856
ID_BTyBHQxE,0.4256747
ID_BUMasXYh,0.23928128
ID_BUctWDpc,0.51255643
ID_BUeZVsfi,0.27505794
ID_BUmGlhku,0.3419824
ID_BUvNegcE,0.2659133
ID_BVzoXQLD,0.38926816
ID_BWDtiWqd,0.22580318
ID_BWOvOSgP,0.2419567
ID_BWaZfPdX,0.38624313
ID_BWnYZspx,0.23182157
ID_BXZblSjm,0.6779116
ID_BXjwZkCv,0.21301968
ID_BXnhmUeo,0.46167782
ID_BXsVMIJL,0.23535374
ID_BYERNhZh,0.37783334
ID_BYJfZMFM,0.24314192
ID_BYqGaJje,0.6384161
ID_BaTjJScD,0.19347301
ID_BafknAZf,0.25309482
ID_BahbAJNa,0.26871678
ID_BanIiHAk,0.5523593
ID_BbJWEHzV,0.5307996
ID_BbTAPcaU,0.23918849
ID_BbgTIBJH,0.17414701
ID_BbhdoKFr,0.31520885
ID_BcEnAvKQ,0.23881468
ID_BcLYUQDQ,0.28741127
ID_BcfOfcmN,0.30142933
ID_BcuTjCYd,0.24290062
ID_BdMwaKOm,0.267206
ID_BdSzkjcZ,0.27406925
ID_BdpXvXXB,0.27698582
ID_BePnAQZY,0.58915555
ID_BedVMtVo,0.3338291
ID_BeeJpwcS,0.6488455
ID_BexSacBp,0.24103127
ID_BgDmcheL,0.28189096
ID_BgOwSqkn,0.23043469
ID_BgZHcdGw,0.42825034
ID_BgvEOKBt,0.2436743
ID_BhJajvyp,0.22922808
ID_BhdcRktG,0.240074
ID_BileAeKW,0.3855858
ID_BjkDtgBv,0.49503002
ID_BkEGkxPL,0.58024216
ID_BkKNZJfY,0.63015145
ID_BkWRsqza,0.17545074
ID_BlbswiMs,0.23466669
ID_BldmlKns,0.2692668
ID_BmAeMYuZ,0.45577025
ID_BmGVKQlC,0.4013165
ID_BmQLglxX,0.6474149
ID_BmeaYaYT,0.6002415
ID_BmwCjoTm,0.22375426
ID_BnKFJQmE,0.24124908
ID_BoLrudOn,0.6032992
ID_BomllRrf,0.33429536
ID_BpBLjOGl,0.24020213
ID_Bprqtkgu,0.31667784
ID_BqARbjuY,0.4367043
ID_BqJwOKcV,0.30329692
ID_BrAyqKKs,0.2907301
ID_BrHaBSak,0.22284028
ID_BrNTrTJS,0.23330596
ID_BrjFnCOV,0.5246105
ID_BsCOXdIc,0.31105426
ID_BskMWBkZ,0.30746952
ID_BsvIgCun,0.2551582
ID_BtZtIfAE,0.22485718
ID_BtbsRFKG,0.30446282
ID_BuPJlYkS,0.26735738
ID_BunqEuvU,0.39223328
ID_BuuSokWy,0.28831634
ID_BvAJUBeY,0.27649796
ID_BvmloKCu,0.2354953
ID_BvyUJisZ,0.3214597
ID_BwKBOiRk,0.33290184
ID_BwYJqClq,0.2890166
ID_BwqdPmCF,0.5405656
ID_BwuBhMko,0.633541
ID_BxCJCoAu,0.31788447
ID_BxfinfdK,0.23057789
ID_BxkGxjYl,0.55375063
ID_BxrIUAMk,0.347151
ID_BxwOqCFH,0.6622684
ID_ByCHPfWg,0.2449994
ID_ByHxQqFV,0.30021086
ID_BzfLCcrp,0.68516797
ID_BzhqaXhd,0.2497921
ID_CApOzbVe,0.55745065
ID_CAwiczhy,0.30232623
ID_CBHcMUxl,0.6372318
ID_CBLPCEiF,0.5327741
ID_CCBeZTax,0.27244663
ID_CCYOinIu,0.55438024
ID_CCyYkARx,0.30975926
ID_CDcpBAxa,0.25147036
ID_CEjbJvfm,0.5580191
ID_CEovNAGo,0.13933685
ID_CEswmFAi,0.44917324
ID_CFGHZhVZ,0.23295954
ID_CFLqojnO,0.3494062
ID_CHaUQJZY,0.40814617
ID_CHoLFytL,0.58028316
