ID,Target
ID_AAeBMsji,0.41592917
ID_AAjFMjzy,0.5551055
ID_AAmMOEEC,0.46635544
ID_ABguzDxp,0.4269512
ID_ABomWihE,0.4295921
ID_ACDBDjVC,0.41525465
ID_AEnEBaEk,0.48149207
ID_AFDiXCWE,0.36001313
ID_AFFdlZrY,0.39639813
ID_AFFhrAEa,0.4935961
ID_AFTYARrX,0.41812417
ID_AFxizGWn,0.41662365
ID_AGXURqVa,0.46602774
ID_AGcfrBss,0.4004968
ID_AGhyJnjs,0.42230344
ID_AHHszlce,0.4116107
ID_AHfEgdxI,0.51543164
ID_AHxMZjLk,0.40135396
ID_AIRMTzvW,0.39657912
ID_AIhXjNzB,0.4024693
ID_AInNJcPZ,0.5588714
ID_AJeUKOax,0.42395517
ID_AJtmZTPv,0.40117726
ID_AJvMJUgh,0.42269212
ID_AKDNaIeF,0.48788366
ID_AKtFUCOh,0.39684615
ID_ALMWkcWZ,0.4012825
ID_ALsuDzjy,0.49004507
ID_AMDeLpAe,0.479495
ID_AMFLUESH,0.39966074
ID_AMPzBaLI,0.5190089
ID_AMQunDcB,0.52037215
ID_AMoeaBNL,0.51530033
ID_AMqLADVZ,0.41406357
ID_ANjdaLZT,0.54364914
ID_ANmZqeaJ,0.4077714
ID_AOSShqiH,0.5364511
ID_AOtbKdTz,0.3766612
ID_APPZTAvk,0.5404354
ID_APXZieOd,0.48639077
ID_APYmHMeT,0.40885994
ID_APqxpzOM,0.47254795
ID_AQXRdQFe,0.36036307
ID_AQahPNSl,0.4011881
ID_ASJBnAcz,0.39033386
ID_ASScpzpo,0.3913076
ID_ASYEmqFR,0.5587995
ID_ASYmdsAQ,0.4833195
ID_ASizsGwc,0.40143967
ID_ATGMmtfy,0.53386074
ID_ATfXaLki,0.4072641
ID_ATvhCiLv,0.4063383
ID_AUYDTXht,0.42211753
ID_AUgbYLcu,0.4028593
ID_AUikRRXA,0.39594617
ID_AWFsJxKf,0.47140118
ID_AWMJnaEH,0.5239789
ID_AWUFocya,0.4612517
ID_AWkhcJQd,0.36222997
ID_AXFMbyYb,0.5446864
ID_AXpXAnqG,0.49029636
ID_AYFCJcwy,0.40168202
ID_AYbBsLeO,0.36036307
ID_AYhMSkOo,0.4105529
ID_AYozseeP,0.5241716
ID_AZTpltEK,0.4013048
ID_AZeXIEjC,0.53489214
ID_AZlhigno,0.47782537
ID_AaddtiNV,0.41456068
ID_AapjoJOp,0.41762638
ID_AaqhgzQg,0.4102028
ID_AbPvdDjY,0.4077777
ID_AbjgpquZ,0.39689413
ID_AcJsYVfw,0.5357352
ID_AchxBBpV,0.49423963
ID_AdMKbZwG,0.5685265
ID_AdMOWPrw,0.39645228
ID_AdTMVZkN,0.48250195
ID_AddSOaGc,0.5350265
ID_AdnsVRpz,0.40955907
ID_AdpiQTym,0.53209984
ID_AekyIxSO,0.3974981
ID_AfJwBDUJ,0.5569965
ID_AfNuECWg,0.5149261
ID_AfVscPmP,0.3970016
ID_AfhrbWzR,0.42509663
ID_AfwryFhH,0.5665348
ID_AgUAucCP,0.4664164
ID_AglMAZoh,0.4837262
ID_AhnGcQio,0.44489345
ID_AjJPPHAL,0.5662244
ID_AjKmTFMY,0.49051735
ID_AjiMKkPT,0.5636248
ID_AkVcUTjP,0.4065581
ID_AkxtjnJa,0.53056586
ID_AlJhLJRt,0.40116128
ID_AlVKVicY,0.49362707
ID_AllHLvcz,0.45727888
ID_AltrReMt,0.5223544
ID_AmQJHfYo,0.4123577
ID_AmpezFVR,0.3604907
ID_AmtsBLns,0.5309433
ID_AnEcIkfL,0.40550423
ID_AnPYWNBM,0.56407815
ID_AngLjjUp,0.37504372
ID_AoGJYJXv,0.40822893
ID_AoUZroQf,0.41383824
ID_AoexKjgK,0.41859797
ID_ApKXUhZD,0.40503037
ID_AphFNCOm,0.4885746
ID_AppOiOze,0.42617047
ID_ArNAYuzY,0.4419611
ID_ArqJHIiA,0.39568037
ID_ArqnMNZq,0.5372287
ID_AsTClwPW,0.40073505
ID_AskSIyih,0.42204452
ID_AtsAxWos,0.51319134
ID_AuRfiVsE,0.40075895
ID_AvXZLrZz,0.4019805
ID_AvyadwXB,0.40309826
ID_AwHoEELL,0.41091704
ID_AwIqEAPg,0.42135423
ID_AwbVNQCH,0.42603114
ID_AwjmYsgR,0.36001313
ID_AxiRuHUW,0.39343753
ID_AxpIjGor,0.41670817
ID_AyBgznlu,0.50810415
ID_AycBTAkj,0.44199973
ID_AytNtCJi,0.45359173
ID_AyugJuAH,0.54324865
ID_AzLBUveg,0.5603746
ID_AzoYzxAX,0.5572788
ID_AzyCgstS,0.40788755
ID_BACWTtes,0.47652823
ID_BAgxLKbX,0.3953256
ID_BCLimyhl,0.5048026
ID_BENSZKZu,0.5178026
ID_BFOASLhf,0.47951236
ID_BGGIQkSh,0.4309604
ID_BGtDAbgZ,0.53959215
ID_BHksJRSY,0.412789
ID_BHqjkqep,0.46197858
ID_BIYJNHpp,0.47673675
ID_BIsVRnTa,0.42489398
ID_BJSkytVT,0.40204152
ID_BJcdZfAP,0.51632094
ID_BJuIrHhj,0.40944594
ID_BKEpocAb,0.39435127
ID_BKeVvvIM,0.3881284
ID_BKkqXeJu,0.55859077
ID_BKnPHIZU,0.5332998
ID_BLKEoSEj,0.36235762
ID_BLMUOuyN,0.4222665
ID_BLQGrlac,0.5420887
ID_BLWzhZoc,0.39075336
ID_BLfnIdeD,0.46326965
ID_BLyRuqNO,0.42251316
ID_BMnejXQv,0.5012371
ID_BNMVQEeS,0.4650305
ID_BNRZTGqH,0.3954124
ID_BNmlTGuI,0.51459974
ID_BOTnxefH,0.4141911
ID_BOWasnlf,0.56361425
ID_BOlqmpzO,0.4015901
ID_BPZFicMO,0.3932074
ID_BPcdusVC,0.4006059
ID_BPckcnJB,0.3967583
ID_BPviWSjp,0.47772932
ID_BQDCDIer,0.4653789
ID_BQQuPSyd,0.49342728
ID_BQUtzjNQ,0.53802574
ID_BQVTAVeq,0.38828328
ID_BQrXEZaN,0.41760945
ID_BRwXItOz,0.5280871
ID_BSFdCBll,0.4547714
