ID,Target
ID_AAcismbB,0.060370542
ID_AAeBMsji,0.1575006
ID_AAjFMjzy,0.6054223
ID_AAmMOEEC,0.3757794
ID_ABguzDxp,0.17781413
ID_ABomWihE,0.19232453
ID_ACDBDjVC,0.2840659
ID_AEnEBaEk,0.48833096
ID_AFDiXCWE,0.097362466
ID_AFFdlZrY,0.026807958
ID_AFFhrAEa,0.573606
ID_AFTYARrX,0.3253159
ID_AFxizGWn,0.33819556
ID_AGXURqVa,0.62119144
ID_AGcfrBss,0.15936483
ID_AGhyJnjs,0.22562316
ID_AHHszlce,0.25653765
ID_AHfEgdxI,0.6326084
ID_AHxMZjLk,0.15074691
ID_AIRMTzvW,0.13780904
ID_AIhXjNzB,0.10982481
ID_AInNJcPZ,0.7941492
ID_AJeUKOax,0.27487338
ID_AJtmZTPv,0.22395697
ID_AJvMJUgh,0.13449202
ID_AKDNaIeF,0.5276646
ID_AKtFUCOh,0.1703983
ID_ALMWkcWZ,0.11783749
ID_ALsuDzjy,0.65716773
ID_AMDeLpAe,0.43507677
ID_AMFLUESH,0.18096314
ID_AMPzBaLI,0.46933192
ID_AMQunDcB,0.45815134
ID_AMoeaBNL,0.55300885
ID_AMqLADVZ,0.34994557
ID_ANjdaLZT,0.77256924
ID_ANmZqeaJ,0.3775887
ID_AOSShqiH,0.5662725
ID_AOtbKdTz,0.100917876
ID_APPZTAvk,0.7808248
ID_APXZieOd,0.38166946
ID_APYmHMeT,0.21749218
ID_APqxpzOM,0.4629217
ID_AQXRdQFe,-0.059879728
ID_AQahPNSl,0.22423774
ID_ASJBnAcz,0.39861336
ID_ASScpzpo,0.1115842
ID_ASYEmqFR,0.91309226
ID_ASYmdsAQ,0.35141346
ID_ASizsGwc,0.19052896
ID_ATGMmtfy,0.76846147
ID_ATfXaLki,0.3166944
ID_ATvhCiLv,0.20016041
ID_AUYDTXht,0.14651147
ID_AUgbYLcu,0.2508748
ID_AUikRRXA,0.2575502
ID_AWFsJxKf,0.4187787
ID_AWMJnaEH,0.4699843
ID_AWUFocya,0.51433766
ID_AWkhcJQd,0.14402384
ID_AXFMbyYb,0.5108515
ID_AXpXAnqG,0.6119206
ID_AYFCJcwy,0.14833634
ID_AYbBsLeO,0.00713904
ID_AYhMSkOo,0.24295186
ID_AYozseeP,0.594229
ID_AZTpltEK,0.13681705
ID_AZeXIEjC,0.613729
ID_AZlhigno,0.5180023
ID_AaddtiNV,0.25110134
ID_AapjoJOp,0.1698479
ID_AaqhgzQg,0.12187584
ID_AbPvdDjY,0.21843551
ID_AbjgpquZ,0.20328972
ID_AcJsYVfw,0.5474002
ID_AchxBBpV,0.727686
ID_AdMKbZwG,0.88401216
ID_AdMOWPrw,0.25010824
ID_AdTMVZkN,0.29257202
ID_AddSOaGc,0.57429135
ID_AdnsVRpz,0.29040357
ID_AdpiQTym,0.46666905
ID_AekyIxSO,0.13706414
ID_AfJwBDUJ,0.42588836
ID_AfNuECWg,0.45244148
ID_AfVscPmP,0.19746532
ID_AfhrbWzR,0.19190307
ID_AfwryFhH,0.72462904
ID_AgUAucCP,0.28538474
ID_AglMAZoh,0.40262327
ID_AhnGcQio,0.15560068
ID_AjJPPHAL,0.66506773
ID_AjKmTFMY,0.67894554
ID_AjiMKkPT,0.71381766
ID_AkVcUTjP,0.13178863
ID_AkxtjnJa,0.6093831
ID_AlJhLJRt,0.19498035
ID_AlVKVicY,0.48053744
ID_AllHLvcz,0.5226426
ID_AltrReMt,0.59403586
