ID,Target
21454,0.17211076771772937
21455,0.2384074634953851
21456,0.639371916773365
21457,0.3911075860297048
21458,0.2648510770955227
21459,0.2786840058448594
21460,0.22064794567527699
21461,0.4116569702851205
21462,0.18760542877458047
21463,0.23231465535661133
21464,0.49818077455090604
21465,0.23156207953985714
21466,0.2566878403369995
21467,0.4387661204754847
21468,0.17555113958824817
21469,0.3332585655204802
21470,0.23256630347839807
21471,0.5418646639672905
21472,0.21710101282216865
21473,0.1587372510859647
21474,0.20466351663729848
21475,0.6621890215964459
21476,0.2736029292974091
21477,0.24357102415855333
21478,0.29497175147654553
21479,0.42024658735157083
21480,0.17701448700022632
21481,0.22789879335214686
21482,0.46212557891686074
21483,0.4516792802399152
21484,0.20189901316272177
21485,0.5551188781549515
21486,0.5743755135202566
21487,0.49878917116197075
21488,0.26033784161890927
21489,0.6290006174038274
21490,0.2574502954334
21491,0.678650280997612
21492,0.2644513532318382
21493,0.6389555939251993
21494,0.4215293837968773
21495,0.15972595741983275
21496,0.44618376139373256
21497,0.18394698470911075
21498,0.22582350453516095
21499,0.2078652365174247
21500,0.177101048487654
21501,0.6837268485956812
21502,0.4291956008348327
21503,0.2120630177698503
21504,0.6243721461205749
21505,0.23007190022272855
21506,0.20440122833406463
21507,0.29054103242591617
21508,0.2522739319412855
21509,0.22806222928350295
21510,0.3426591108026006
21511,0.5408654865342386
21512,0.3949424963028237
21513,0.17134675878684782
21514,0.6448958951721461
21515,0.44547493898498713
21516,0.20719249487915292
21517,0.15181800216740465
21518,0.1910748416774171
21519,0.5231057220662245
21520,0.1963297978539403
21521,0.6121212678242592
21522,0.42896983041560544
21523,0.3408379730021425
21524,0.19747784816806505
21525,0.18035010646193808
21526,0.33154590039002463
21527,0.1807006331614615
21528,0.5487419938474271
21529,0.4914559870247181
21530,0.7455573726864888
21531,0.17849448090597383
21532,0.40778922417761215
21533,0.6202042975974311
21534,0.24787914153610266
21535,0.6348164723314205
21536,0.19367730229270957
21537,0.6409241333064024
21538,0.5735474168444239
21539,0.17824076871366024
21540,0.28292370217464863
21541,0.6903689158895459
21542,0.33430667354236343
21543,0.41760529087144027
21544,0.236509653765558
21545,0.6872990307711643
21546,0.5322712952755153
21547,0.7027525390906956
21548,0.19631901490244685
21549,0.6028776547975966
21550,0.24250414804440343
21551,0.46053196293325593
21552,0.30576299217502956
21553,0.5452419647694194
21554,0.3032149720669928
21555,0.17723593681579713
21556,0.6059631929296615
21557,0.20801489312212934
21558,0.6994070677887071
21559,0.32406112513465274
21560,0.2733449434431531
21561,0.31248167179226943
21562,0.2921916800617383
21563,0.23581199296122293
21564,0.4819929872664757
21565,0.3862301714852361
21566,0.3640621257954383
21567,0.19287970887182646
21568,0.5735303585578508
21569,0.20256129582868523
21570,0.2707018509889875
21571,0.44453688655908424
21572,0.18567617563784322
21573,0.20479916092240727
21574,0.20163808682155715
21575,0.23220670813462407
21576,0.2386404190867318
21577,0.3197163387009058
21578,0.17429894654591982
21579,0.22776108834875902
21580,0.24604104525066842
21581,0.4438243644951042
21582,0.36350805084810056
21583,0.35860329006688646
21584,0.6308466507750449
21585,0.668651991166717
21586,0.6678723961763895
21587,0.17494534215038374
21588,0.3867358607413505
21589,0.2133091754592704
21590,0.5016804067589863
21591,0.5315355799875814
21592,0.4576076722060165
21593,0.2797030692386248
21594,0.5851835672252936
21595,0.35306853024431883
21596,0.19528254925721747
21597,0.43754092222570196
21598,0.3155315280635008
21599,0.21049579714698322
21600,0.5284541235802667
21601,0.20861375838553944
21602,0.2019285417560485
21603,0.16076766867131734
21604,0.6828461970492153
21605,0.6612231712178168
21606,0.1685118912568495
21607,0.24146041786538158
21608,0.6043994864362885
21609,0.15846871088451467
21610,0.29175438546860427
21611,0.2827258650054876
21612,0.48432557682131216
21613,0.4295322931364767
21614,0.24363995976851832
21615,0.5060086059525154
21616,0.27838140867681377
21617,0.6674171356131455
21618,0.20714524706438525
21619,0.15803659156718153
21620,0.21090957162610768
21621,0.20883873023694272
21622,0.40897409751867303
21623,0.4214481586911456
21624,0.44041397483962946
21625,0.6342579312540592
21626,0.19954402512486108
21627,0.23916109304483343
21628,0.5840006468076688
21629,0.3199485676535747
21630,0.6010442890228732
21631,0.22290587705992038
21632,0.17297499089064142
21633,0.423669146218265
21634,0.23702088440993255
21635,0.4676228237426157
21636,0.24378182628950132
21637,0.2905901231641144
21638,0.24700719468195134
21639,0.3718397911512094
21640,0.20294070090901212
21641,0.32386309329419577
21642,0.3244519240701251
21643,0.21470627273462495
21644,0.6800442114931478
21645,0.27374499655550083
21646,0.44775055609127257
21647,0.2212648535957289
21648,0.3425539639463425
21649,0.2089275096880072
21650,0.6465222015313979
21651,0.34032047935314097
21652,0.2408572081767889
21653,0.2561855012955892
21654,0.6040634524989099
21655,0.533009605926308
21656,0.2430586841312275
21657,0.28652806746320125
21658,0.1779964484647988
21659,0.19530483916183677
21660,0.23912451731855827
21661,0.27242140589785707
21662,0.2585097057380292
21663,0.2651248311944974
21664,0.29567991234059376
21665,0.23689776848324176
21666,0.5849940319082205
21667,0.2866948058240511
21668,0.6905908933902549
21669,0.1916610324381025
21670,0.25398886362474277
21671,0.24690945557212
21672,0.39692375337664865
21673,0.1689562959961679
21674,0.20332857285086892
21675,0.22106373201993887
21676,0.3814827668947852
21677,0.507192839564778
21678,0.5366238295101073
21679,0.6062917420324193
21680,0.30173150291226025
21681,0.20550681144485936
21682,0.23486094103387406
21683,0.3888503247304471
21684,0.3698304965670768
21685,0.6658854486404248
21686,0.6150574087295155
21687,0.17688866844812662
21688,0.21037549598183083
21689,0.6327475232487623
21690,0.30281910606305845
21691,0.2207360807767987
21692,0.3393838539109739
21693,0.41928771677133403
21694,0.20765302703975944
21695,0.2812972978091582
21696,0.15471750710919474
21697,0.1701989848431911
21698,0.4997829580904877
21699,0.29515606945473766
21700,0.2957344097185957
21701,0.34386861850692546
21702,0.20871647676281732
21703,0.24380100980038866
21704,0.2350586890625474
21705,0.45332903302746985
21706,0.2805695220945686
21707,0.25065209508122155
21708,0.1618691962366033
21709,0.30120107826110754
21710,0.28236429720445366
21711,0.23826383992883002
21712,0.5512072153971738
21713,0.6200281317632473
21714,0.22500143203015582
21715,0.19737233660887626
21716,0.5825313988589805
21717,0.3284516177591022
21718,0.6512354824701528
21719,0.23394990801529436
21720,0.26183799575062644
21721,0.7436995918292313
21722,0.1890574722234827
21723,0.5640062124793881
21724,0.27065573627722267
21725,0.643465416898394
21726,0.5358489890250312
21727,0.3793769328106203
21728,0.533471299458429
21729,0.23809481017903425
21730,0.20114269297609552
21731,0.516102637374211
21732,0.21284436076718388
21733,0.45472512981012586
21734,0.22013849666207735
21735,0.381679234046782
21736,0.40931000547338486
21737,0.5614315005531781
21738,0.16110344349702316
21739,0.2805480512970745
21740,0.2731110732862638
21741,0.2761419650118866
21742,0.6501243826635004
21743,0.5611198471502328
21744,0.27081915357175945
21745,0.22087214297061838
21746,0.3564750229533219
21747,0.21257226434848575
21748,0.17722860970608534
21749,0.3628687371032678
21750,0.3245745168915144
21751,0.161382126426783
21752,0.3100292919553002
21753,0.20272527645078683
21754,0.6831437373292536
21755,0.3139218603330185
21756,0.167880454329654
21757,0.29945135628191083
21758,0.1746698783791757
21759,0.5038585893752145
21760,0.2436348363428436
21761,0.3012178670493288
21762,0.2726086791445202
21763,0.25128199384981253
21764,0.23956409063732317
21765,0.14869780223420392
21766,0.43900681317173507
21767,0.25130751675016727
21768,0.4549310404886887
21769,0.20812733800665548
21770,0.41010164704437146
21771,0.2647074603720656
21772,0.6646507269881827
21773,0.19729459852001036
21774,0.2684469299464259
21775,0.19689922642640412
21776,0.6531229208561473
21777,0.323981493198696
21778,0.40876302762093436
21779,0.6895595207976251
21780,0.6562323358631214
21781,0.44043861564598935
21782,0.4804609391034975
21783,0.6200903429299239
21784,0.2232401233375
21785,0.6133567244436229
21786,0.29710866414369264
21787,0.5419407909092592
21788,0.18951247189981346
21789,0.2968649446009933
21790,0.42858060379935237
21791,0.23146657017892125
21792,0.5595333004480773
21793,0.33249959835492454
21794,0.23322407409013046
21795,0.3064072744919618
21796,0.154033854367814
21797,0.5217418930139667
21798,0.6200181328646457
21799,0.5732724703522777
21800,0.32336493644553466
21801,0.6585147739119535
21802,0.24286593634958328
21803,0.21926635115987572
21804,0.5119208251325862
21805,0.5864225681841575
21806,0.6151828668784405
21807,0.3218608933946328
21808,0.1881729357776456
21809,0.28728392067856895
21810,0.16006419463765448
21811,0.2907557219458842
21812,0.40892668744760113
21813,0.608110671094968
21814,0.16650643719689717
21815,0.3743403332541944
21816,0.6776737898647118
21817,0.5333231384602072
21818,0.20213004244434352
21819,0.5631237004667532
21820,0.21039195266437521
21821,0.21716252862521926
21822,0.286219812025098
21823,0.2547171441684213
21824,0.22998743714277356
21825,0.6624581776391619
21826,0.3403096086579728
21827,0.49079679751650557
21828,0.3840793588489616
21829,0.433719081967069
21830,0.43818344329562875
21831,0.6659933910772002
21832,0.18441542517046686
21833,0.21710615785307283
21834,0.28478228174587367
21835,0.19837445660392358
21836,0.6427652291736679
21837,0.4860504492218304
21838,0.19789747176154865
21839,0.19518351760911276
21840,0.3428230330456852
21841,0.15854099730175047
21842,0.2350008426971786
21843,0.15596323998168757
21844,0.23404849278811388
21845,0.18809557374246352
21846,0.48769243083902275
21847,0.33389362202401074
21848,0.2894044270003869
21849,0.17792091092628495
21850,0.28637841054138274
21851,0.6960052152365322
21852,0.4404288070570885
21853,0.49313171285628704
21854,0.2849580327015844
21855,0.6851783683144665
21856,0.3133499944882324
21857,0.24482036294601106
21858,0.20924876925117655
21859,0.1860792484557245
21860,0.3051976301186256
21861,0.27549648439851027
21862,0.31250300222152105
21863,0.2024750065385007
21864,0.18308656510803328
21865,0.15452609250280924
21866,0.26519707920947355
21867,0.3304734879836625
21868,0.3757019081138113
21869,0.2607356112296761
21870,0.6843683118866275
21871,0.39758006551916536
21872,0.15416051012362783
21873,0.5199094439583163
21874,0.47019428161121574
21875,0.3811046272031771
21876,0.6358903881100594
21877,0.6563600453810338
21878,0.16810226470010953
21879,0.522084140769729
21880,0.18505459626790266
21881,0.4647291278989115
21882,0.24442283010187743
21883,0.319418865918493
21884,0.23655422166355472
21885,0.670623186183245
21886,0.21082463855410727
21887,0.2397509408034065
21888,0.2790975357521664
21889,0.2624350209239125
21890,0.3527298081328951
21891,0.7561249982032452
21892,0.18800085603779795
21893,0.4809106883594582
21894,0.19443919161483303
21895,0.5882478517409802
21896,0.2061433288513122
21897,0.3604893946464837
21898,0.18709791659400135
21899,0.2586152144029542
21900,0.5827966005590487
21901,0.17451201553057927
21902,0.43827872100739573
21903,0.25442342293541537
21904,0.394465753268048
21905,0.19627554717187967
21906,0.2522343824685933
21907,0.22371726797274114
21908,0.19602558520765292
21909,0.31451670226146156
21910,0.20403647184818027
21911,0.4756863227026178
21912,0.22347323813767683
21913,0.745999745544632
21914,0.21222337966089605
21915,0.5696738542542874
21916,0.7035934513474831
21917,0.4929963578545669
21918,0.5509855955086742
21919,0.6091859028289747
21920,0.3312339700728436
21921,0.29760104326190717
21922,0.21900537468550332
21923,0.4555601794790137
21924,0.6163263774460954
21925,0.2066152024002432
21926,0.36559496831272925
21927,0.23449058506283538
21928,0.7091074536076957
21929,0.6002267251678739
21930,0.24896309873068834
21931,0.5960786857710169
21932,0.6833914528077243
21933,0.2884300153893645
21934,0.17805959904213745
21935,0.21110910923101095
21936,0.47036283434341947
21937,0.3046545921393163
21938,0.21385407419015817
21939,0.1571045903197588
21940,0.20201140644954266
21941,0.15653420572783436
21942,0.38428387918983836
21943,0.3379087421115912
21944,0.681830200098884
21945,0.2647527340773915
21946,0.1894553023240821
21947,0.41873583082427324
21948,0.30079350600283483
21949,0.3073331200755644
21950,0.3903786074967997
21951,0.22772805207977653
21952,0.16649577040809493
21953,0.20080128088360427
21954,0.2234279924192041
21955,0.1860872796767338
21956,0.22712767875936402
21957,0.6216882468109837
21958,0.2433142097140948
21959,0.199656981964546
21960,0.6375955978737147
21961,0.29219310988498937
21962,0.6873129578368544
21963,0.3248375093067063
21964,0.22719775244198576
21965,0.28134459491264247
21966,0.2907314613748962
21967,0.6111196825841941
21968,0.15766026932171784
21969,0.20052071693929993
21970,0.6849996370857885
21971,0.3416337818173847
21972,0.2964386096629589
21973,0.1673820100129758
21974,0.199376078250168
21975,0.22858139626615612
21976,0.5124641874562575
21977,0.4421047401756717
21978,0.2801136017515887
21979,0.2543462351988175
21980,0.2166926883382574
21981,0.41937200464300645
21982,0.5196675825825323
21983,0.19811112410464068
21984,0.16854304625376243
21985,0.17709022214137093
21986,0.32109359474601484
21987,0.2602250032961471
21988,0.3349316228029173
21989,0.21427032430527518
21990,0.3067808723900902
21991,0.6796397250682977
21992,0.16850418138036802
21993,0.4609683040710395
21994,0.6546573449712682
21995,0.4861307705507494
21996,0.6795940629945192
21997,0.25065251444722497
21998,0.19145575952005303
21999,0.7074292004239924
22000,0.6658775536711999
22001,0.2881723601396842
22002,0.4945440966408105
22003,0.5572723250097722
22004,0.5946204520422975
22005,0.36786849502512586
22006,0.360511782049035
22007,0.2552233991832822
22008,0.42156191997089965
22009,0.18715620353141138
22010,0.5363224449392152
22011,0.30740520780718106
22012,0.24962464613066657
22013,0.5421316693395197
22014,0.6215495320008526
22015,0.19099292197270146
22016,0.19500951964891225
22017,0.18877824757223824
22018,0.4999923729451528
22019,0.2529947180065838
22020,0.30602652560256566
22021,0.6301687006076412
22022,0.1483500936382259
22023,0.4979112765018896
22024,0.37475462614235683
22025,0.1724810792372057
22026,0.545478174647773
22027,0.34148302143688214
22028,0.4549854269424092
22029,0.16673311638391858
22030,0.2527803058475635
22031,0.1898112474279641
22032,0.23425324597884845
22033,0.19236280226480493
22034,0.5998998573765197
22035,0.2124699362733364
22036,0.19031645190699606
22037,0.22290279786257453
22038,0.28570425317842035
22039,0.4696950365270521
22040,0.19381876890470745
